expediente,anio,bloque,tipo_proyecto,tema
522-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si la remocion de los vehiculos incautados frente a la comisaria, ubicada en la av. andres rolon n° 1470, de la ciudad de beccar.-"
523-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si la reparacion integral de la calle catamarca, entre las calles luis saenz pena y sargento cabra!, de la ciudad de martinez.-"
524-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si camaras de seguridad en el exterior de las patrullas municipales, con el fin de reforzar la seguridad de los vecinos y del personal de las unidades.-"
525-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si la extraccion de los arboles ubicados frente a la propiedad ubicada en la calle saenz valiente n° 419, de la ciudad de martinez.-"
527-HCD-2025,2025,union por la patria,ordenanza,"creando el registro municipal de ""artistas callejeros"" en el ambito del municipio de san isidro.-"
528-HCD-2025,2025,union por la patria,ordenanza,instando al d.e. a dar cumplimiento a la ordenanza n° 9120.-
529-HCD-2025,2025,union por la patria,comunicacion,"si a la empresa aysa el correcto arreglo de los canos de agua"" ubicados en la interseccion de las calles int. neyer y alvarado , de la ciudad de beccar.-"
530-HCD-2025,2025,union por la patria,comunicacion,"si garantizar el correcto desecho y recoleccion de residuos, especificamente en la interseccion de las calles int. neyer y alvarado, de la ciudad de beccar.-"
531-HCD-2025,2025,union por la patria,resolucion,el h.cd. expresa beneplacito por la insistencia del congreso de la nacion en sostener la ley de emergencia en discapacidad.-
533-HCD-2025,2025,varios senores concejales,comunicacion,"si la implementacion de un programa de capacitacion para funcionarios municipales en el uso de chatgpt plus, corno herramienta de apoyo a la gestion administrativa y de gobierno.-"
534-HCD-2025,2025,varios senores concejales,resolucion,el h.cd. declara su beneplacito por la apertura de la primer oficina regional de onu turismo para las americas y el caribe.-
535-HCD-2025,2025,varlos senores concejales,comunicacion,si por medio de! area responsable de turismo establezca un primer contacto institucional con la oficina regional de onu turismo en la republica federativa del brasil.-
536-HCD-2025,2025,varios senores concejales,comunicacion,"si evaluar la reci.ente modificacion del sentido de circulacion vehicular en los ultimos 60 metros de los carriles de la av. marquez en su interseccion con la av. centenario, de la ciudad de san isidro.-"
545-HCD-2025,2025,varios senores concejales,comunicacion,"si un informe relacionado con las obras de repavimentacion en la av. del libertador, en el tramo comprendido entre las calles parana y uruguay, de este partido.-"
546-HCD-2025,2025,varios senores concejales,comunicacion,si un informe rdacionado con las designaciones de personal efectuadas y publicadas en el boletin oficial.-
547-HCD-2025,2025,varios senores concejales,comunicacion,"si se remita diversa documentacion relativa a la obra ""aliviador alto peru- etapa 1"".-"
548-HCD-2025,2025,varios senores concejales,comunicacion,si un informe detallado relacionado con las contrataciones relacionadas con la drogueria suizo argentina s.a.-
549-HCD-2025,2025,union por la patria,comunicacion,si al d.e. cese sus contrataciones con la drogueria suizo argentina s.a.-
550-HCD-2025,2025,partido democrata,comunicacion,si el arreglo de baches en diversas calles del partido.-
551-HCD-2025,2025,partido democrata,resolucion,"el h.cd. declara de interes la ""vi jornada de historia de los historiadores de fondo de la legua"", a realizarse el proximo 27 de septiembre del corriente ano.-"
552-HCD-2025,2025,convocacion por san isidro,resolucion,"el h.cd. declara de interes la aplicacion ""satellites on fire"", por su aporte a la deteccion temprana y prevencion de incendios forestales, asi como por su contribucion al cuidado del medio ambiente.-"
558-HCD-2025,2025,union por la patria,comunicacion,si una evaluacion para establecer una linea de cooperacion institucional con el world tourism forum institute con el objetivo de posicionar internacionalmente a san isidro como destino cultural estrategico.-
560-HCD-2025,2025,union por la patria,comunicacion,"si garantizar la correcta iluminacion en las intersecciones de la calle rosario, entre las calles asamblea y junin, de la ciudad de boulogne.-"
561-HCD-2025,2025,union por la patria,comunicacion,"si la desratizacion en la calle castro , barros n° 1078, entre las calles mariano ezpeleta y entre rios, de la ciudad de martinez.-"
562-HCD-2025,2025,union por la patria,comunicacion,"si el raleo, poda del arbol y posterior arreglo de la vereda ubicada en la calle gascon n° 3085, de la ciudad de boulogne.-"
568-HCD-2025,2025,varios senores concejales,resolucion,"el hcd. declara de interes la valiosa contribucion del dispositivo ges (genero, empleo y salud) destacando su rol en el empoderamiento de las mujeres, especialmente en la comunidad del bajo boulogne.-"
569-HCD-2025,2025,union por la patria,resolucion,el hcd. repudia loehechos acontecidos durante las auditorias de pensiones por discapacidad realizadas por la agencia nacional de discapacidad en misiones.-
572-HCD-2025,2025,union por la patria,resolucion,"el h.cd. expresa su preocupacion por el desfinanciamiento a la secretaria de politicas integrales sobre drogas de la nacion argentina ""sedronar"".-"
573-HCD-2025,2025,union por la patria,ordenanza,"creando el ""consejo municipal de las juventudes"".-"
574-HCD-2025,2025,",- bloque union por la patria",ordenanza,"declarando como ""personalidades destacadas del partido de san isidro"" a raquel y jorge witis, por su inclaudicable lucha en el ambito de los derechos humanos a favor de las victimas de la violencia institucional.-"
575-HCD-2025,2025,varios senores concejales,comunicacion,"si un informe relacionado con el predio conocido popularmente como ""parque boulo~;ne"", ubicado en la interseccion de la calle ipiranga y la av. avelino rolon, de la ciudad de boulogne,-"
577-HCD-2025,2025,union por la patria,comunicacion,"si establecer contacto institucional con la municipalidad de general pueyrredon, a fin de disenar un plan de trabajo conjunto para la promocion turistica y cultural del patrimonio de victoria ocampo en ambas ciudades,-"
580-HCD-2025,2025,varios senores concejales,ordenanza,"estableciendo para la arteria haedo el sentido unico de circulacion de sur a norte, en el tramo comprendido entre las calles neyer y posadas, de la ciudad de beccar.-"
581-HCD-2025,2025,partido democrata,resolucion,"el h.cd. declara de interes el documental ""antartida dominio 1"" de los gauchos del mar, joaquin y julian azulay, por su aporte a la cultura nacional y a la proteccion del medio ambiente."""
582-HCD-2025,2025,partido democrata,comunicacion,"si la colocacion de camaras y la intensificacion del patrullaje en el barrio santa rita, de la ciudad de boulogne.-"
583-HCD-2025,2025,partido democrata,resolucion,el h.cd. expresa preocupacion por el asesinato del referente politico estadounidense charlie kirk.-
584-HCD-2025,2025,union por la patria,ordenanza,creando el espacio municipal de cocina de uso compartido de san isidro para la elaboracion de productos sin tacc-
585-HCD-2025,2025,union por la patria,comunicacion,"si reparar la vereda ubicada en la calle berutiy cordoba, de la ciudad de martinez.-"
586-HCD-2025,2025,varios senores concejales,resolucion,"el h.cd. expresa su reconocimiento y felicitacion al ""colegio martin y ornar"" de san isidro, por el 90º aniversario de su fundacion y su aporte educativo a la comunidad.-"
598-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si la colocacion de luminarias en la plaza jose de san martin, de la ciudad de boulogne.-"
600-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si la colocacion de reductores de velocidad en la calle juramento, en el tramo comprendido entre las calles parana y el indio, de la ciudad de villa adelina.-"
601-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si la reparacion del cruce de las calles juramento y bogado, de la ciudad de boulogne.-"
602-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si la reparacion de la calle godoy cruz, en el tramo comprendido entre las calles scalabrini ortiz e independencia, de la ciudad de boulogne.-"
603-HCD-2025,2025,la libertad avanza san isidro,comunicacion,"si la reparacion del bache ubicado en la interseccion de las calles hipolito yrigoyen y berutti, de la ciudad de martinez.-"
604-HCD-2025,2025,union por la patria,comunicacion,si llevar adelante una campana de difusion sobre la inscripcion a la campana de vacunacion contra el dengue de la provincia de buenos aires.-
605-HCD-2025,2025,union por la patria,comunicacion,"slla colocacion de reductores de velocidad en la calle nuestras malvinas al 2300, de la ciudad de boulogne.-"
606-HCD-2025,2025,union por la patria,comunicacion,"si la correcta iluminacion sobre la calle nuestras malvinas, entre colectora oeste acceso norte y cervantes, del barrio los rosales, de la ciudad de boulogne.-"
608-HCD-2025,2025,union por la patria,comunicacion,"si la reparacion y pavimentacion del bache ubicado en la interseccion de las calles entre rios y emilio frers, de la ciudad de martinez.-"
610-HCD-2025,2025,varios senores concejales,comunicacion,"si evaluar la creacion e implementacion de un programa de turismo social para jubilados de san i""idro, en articulacion con puerto libre.-"
611-HCD-2025,2025,varios senores concejales,comunicacion,"si la creacion de un itinerario de sitios turisticos accesibles en san isidro, destinado a personas con movilidad reducida.- ,"
612-HCD-2025,2025,varios senores concejales,comunicacion,"si la creacion e implementacion de una oferta de turismo accesible en san isidro, para personas con discapacidad visual, en colaboracion con el hogar roman rosell.-"
620-HCD-2025,2025,union por la patria,comunicacion,"si las medidas necesarias para agregar a la ""feria de artesanos de san isidro"" en los carteles de informacion turistica de san isidro.-"
621-HCD-2025,2025,union por la patria,comunicacion,"si la colocacion de una senalizacion de transito de. estacionamiento exclusivo destinado a carga y descarga en el muelle ""33orientales"", ubicado en darsena gauto y pavon, de la ciudad de beccar.-"
622-HCD-2025,2025,union por la patria,comunicacion,si las medidas necesarias para promocionar una campana de difusion en lps redes sociales de) municipio sobre los cortes de calles que ocasionara la 4ta marcha del orgullo de san isidro.-
623-HCD-2025,2025,union por la patria,comunicacion,"si la colocacion de reductores de velocidad con la senalizacion correspondiente, en la calle maestra vicenta ravello entre las calles junin y asamblea, de la ciudad de boulogne.-"
625-HCD-2025,2025,union por la patria,comunicacion,"si la colocacion de un contenedor de basura y correcta recoleccion de residuos, en las inmediaciones del muelle ""33orientales"", ubicado en darsena gautoy pavon de la ciudad de beccar.-"
626-HCD-2025,2025,varios senores concejales,comunicacion,"si la difusion de la inscripcion de prestadores al programa de financiamiento del banco provincia, dirigido a financiar el consumo de alojamientos turisticos con costos financiero del cero por ciento a los hoteles que brindan servicios de a"
627-HCD-2025,2025,la libertad avanza,comunicacion,"si dar pronta respuesta a reclamos en la calle pueyrredon al 400, de la localidad de acassuso, sobre los problemas de anegamientos e higiene urpana que generan los arboles al tapar desgues de la via publica y domiciliarios.-"
628-HCD-2025,2025,la libertad avanza,resolucion,"el hcd. expresa su maximo repudio y pesar por el brutal asesinato de morena verri, brenda loreley del castillo y lara morena gutierrez, victimas del crimen organizado.-"
629-HCD-2025,2025,la libertad avanza,comunicacion,"si agregar un codigo qr en la carteleria turistica de la via publica presente en los sitios mas visitados de san isidro, que replique la informacion para los viajeros para que puedan consultarla desde cualquier sitio.-"
